"id";"invoice_no";"invoice_date";"dr_account_id";"dr_amount";"cr_account_id";"cr_amount";"quantity";"status";"item_description";"year_month"
6629;"LK10927826";"2023-04-10";"SSN42";82;"";0;1;"2";"蘇菲彈力貼身超熟睡10片42cm";"2023-04"
6630;"LK10927826";"2023-04-10";"SSN42";82;"";0;1;"2";"蘇菲彈力貼身超熟睡10片42cm";"2023-04"
6631;"LK10927826";"2023-04-10";"SSN42";82;"";0;1;"2";"蘇菲彈力貼身超熟睡10片42cm";"2023-04"
6632;"LK10927826";"2023-04-10";"SSN42";82;"";0;1;"2";"蘇菲彈力貼身超熟睡10片42cm";"2023-04"
6633;"LK10927826";"2023-04-10";"SSN42";82;"";0;1;"2";"蘇菲彈力貼身超熟睡10片42cm";"2023-04"
6634;"LK10927826";"2023-04-10";"SSN42";82;"";0;1;"2";"蘇菲彈力貼身超熟睡10片42cm";"2023-04"
6635;"LK10927826";"2023-04-10";"SSN42";87;"";0;1;"2";"蘇菲彈力貼身超熟睡10片42cm";"2023-04"
6636;"LK10927827";"2023-04-10";"SSN42";82;"";0;1;"2";"蘇菲彈力貼身超熟睡10片42cm";"2023-04"
6637;"LK10927827";"2023-04-10";"SSN42";82;"";0;1;"2";"蘇菲彈力貼身超熟睡10片42cm";"2023-04"
6638;"LK10927827";"2023-04-10";"SSN42";82;"";0;1;"2";"蘇菲彈力貼身超熟睡10片42cm";"2023-04"
6639;"LK10927827";"2023-04-10";"SSN42";82;"";0;1;"2";"蘇菲彈力貼身超熟睡10片42cm";"2023-04"
6640;"LK10927827";"2023-04-10";"SSN42";82;"";0;1;"2";"蘇菲彈力貼身超熟睡10片42cm";"2023-04"
6641;"LK10927827";"2023-04-10";"SSN42";82;"";0;1;"2";"蘇菲彈力貼身超熟睡10片42cm";"2023-04"
6642;"LK10927827";"2023-04-10";"SSN42";82;"";0;1;"2";"蘇菲彈力貼身超熟睡10片42cm";"2023-04"
6643;"LK10927827";"2023-04-10";"SSN42";82;"";0;1;"2";"蘇菲彈力貼身超熟睡10片42cm";"2023-04"
6644;"LK10927827";"2023-04-10";"SSN42";82;"";0;1;"2";"蘇菲彈力貼身超熟睡10片42cm";"2023-04"
6645;"LK10927827";"2023-04-10";"SSN42";82;"";0;1;"2";"蘇菲彈力貼身超熟睡10片42cm";"2023-04"
6646;"LK10927827";"2023-04-10";"SSN42";84;"";0;1;"2";"蘇菲彈力貼身超熟睡10片42cm";"2023-04"
6647;"LK10927828";"2023-04-10";"SSN42";82;"";0;1;"2";"蘇菲彈力貼身超熟睡10片42cm";"2023-04"
6648;"LK10927828";"2023-04-10";"SSN42";82;"";0;1;"2";"蘇菲彈力貼身超熟睡10片42cm";"2023-04"
6649;"LK10927828";"2023-04-10";"SSN42";82;"";0;1;"2";"蘇菲彈力貼身超熟睡10片42cm";"2023-04"
6650;"LK10927828";"2023-04-10";"SSN42";82;"";0;1;"2";"蘇菲彈力貼身超熟睡10片42cm";"2023-04"
6651;"LK10927828";"2023-04-10";"SSN42";82;"";0;1;"2";"蘇菲彈力貼身超熟睡10片42cm";"2023-04"
6652;"LK10927828";"2023-04-10";"SSN42";82;"";0;1;"2";"蘇菲彈力貼身超熟睡10片42cm";"2023-04"
6653;"LK10927828";"2023-04-10";"SSN42";82;"";0;1;"2";"蘇菲彈力貼身超熟睡10片42cm";"2023-04"
6654;"LK10927828";"2023-04-10";"SSN42";82;"";0;1;"2";"蘇菲彈力貼身超熟睡10片42cm";"2023-04"
6655;"LK10927828";"2023-04-10";"SSN42";82;"";0;1;"2";"蘇菲彈力貼身超熟睡10片42cm";"2023-04"
6656;"LK10927828";"2023-04-10";"SSN42";82;"";0;1;"2";"蘇菲彈力貼身超熟睡10片42cm";"2023-04"
6657;"LK10927828";"2023-04-10";"SSN42";84;"";0;1;"2";"蘇菲彈力貼身超熟睡10片42cm";"2023-04"
6658;"LK10927829";"2023-04-10";"SSN42";81;"";0;1;"2";"蘇菲彈力貼身超熟睡10片42cm";"2023-04"
6659;"LK10927829";"2023-04-10";"SSN42";81;"";0;1;"2";"蘇菲彈力貼身超熟睡10片42cm";"2023-04"
6660;"LK10927829";"2023-04-10";"SSN42";81;"";0;1;"2";"蘇菲彈力貼身超熟睡10片42cm";"2023-04"
6661;"LK10927829";"2023-04-10";"SSN42";81;"";0;1;"2";"蘇菲彈力貼身超熟睡10片42cm";"2023-04"
6662;"LK10927829";"2023-04-10";"SSN42";81;"";0;1;"2";"蘇菲彈力貼身超熟睡10片42cm";"2023-04"
6663;"LK10927829";"2023-04-10";"SSN42";81;"";0;1;"2";"蘇菲彈力貼身超熟睡10片42cm";"2023-04"
6664;"LK10927829";"2023-04-10";"SSN42";81;"";0;1;"2";"蘇菲彈力貼身超熟睡10片42cm";"2023-04"
6665;"LK10927829";"2023-04-10";"SSN42";81;"";0;1;"2";"蘇菲彈力貼身超熟睡10片42cm";"2023-04"
6666;"LK10927829";"2023-04-10";"SSN42";81;"";0;1;"2";"蘇菲彈力貼身超熟睡10片42cm";"2023-04"
6667;"LK10927829";"2023-04-10";"SSN42";81;"";0;1;"2";"蘇菲彈力貼身超熟睡10片42cm";"2023-04"
6668;"LK10927829";"2023-04-10";"SSN42";91;"";0;1;"2";"蘇菲彈力貼身超熟睡10片42cm";"2023-04"
6669;"LK10927832";"2023-04-10";"KS23";30;"";0;1;"2";"靠得住輕柔棉日用23cm12片";"2023-04"
6670;"LK10927832";"2023-04-10";"KS23";30;"";0;1;"2";"靠得住輕柔棉日用23cm12片";"2023-04"
6671;"LK10927832";"2023-04-10";"KS23";30;"";0;1;"2";"靠得住輕柔棉日用23cm12片";"2023-04"
6672;"LK10927832";"2023-04-10";"KS23";30;"";0;1;"2";"靠得住輕柔棉日用23cm12片";"2023-04"
6673;"LK10927832";"2023-04-10";"KS23";30;"";0;1;"2";"靠得住輕柔棉日用23cm12片";"2023-04"
6674;"LK10927832";"2023-04-10";"KS23";30;"";0;1;"2";"靠得住輕柔棉日用23cm12片";"2023-04"
6675;"LK10927832";"2023-04-10";"KS23";30;"";0;1;"2";"靠得住輕柔棉日用23cm12片";"2023-04"
6676;"LK10927832";"2023-04-10";"KS23";30;"";0;1;"2";"靠得住輕柔棉日用23cm12片";"2023-04"
6677;"LK10927832";"2023-04-10";"KS23";30;"";0;1;"2";"靠得住輕柔棉日用23cm12片";"2023-04"
6678;"LK10927832";"2023-04-10";"KS23";30;"";0;1;"2";"靠得住輕柔棉日用23cm12片";"2023-04"
6679;"LK10927832";"2023-04-10";"KS23";30;"";0;1;"2";"靠得住輕柔棉日用23cm12片";"2023-04"
6680;"LK10927832";"2023-04-10";"KS23";30;"";0;1;"2";"靠得住輕柔棉日用23cm12片";"2023-04"
6681;"LK10927832";"2023-04-10";"KS23";30;"";0;1;"2";"靠得住輕柔棉日用23cm12片";"2023-04"
6682;"LK10927832";"2023-04-10";"KS23";30;"";0;1;"2";"靠得住輕柔棉日用23cm12片";"2023-04"
6683;"LK10927832";"2023-04-10";"KS23";30;"";0;1;"2";"靠得住輕柔棉日用23cm12片";"2023-04"
6684;"LK10927832";"2023-04-10";"KS23";30;"";0;1;"2";"靠得住輕柔棉日用23cm12片";"2023-04"
6685;"LK10927832";"2023-04-10";"KS23";30;"";0;1;"2";"靠得住輕柔棉日用23cm12片";"2023-04"
6686;"LK10927832";"2023-04-10";"KS23";30;"";0;1;"2";"靠得住輕柔棉日用23cm12片";"2023-04"
6687;"LK10927832";"2023-04-10";"KS23";30;"";0;1;"2";"靠得住輕柔棉日用23cm12片";"2023-04"
6688;"LK10927832";"2023-04-10";"KS23";30;"";0;1;"2";"靠得住輕柔棉日用23cm12片";"2023-04"
6689;"LK10927832";"2023-04-10";"KS23";35;"";0;1;"2";"靠得住輕柔棉日用23cm12片";"2023-04"
6702;"LK10927833";"2023-04-10";"KS28";30;"";0;1;"2";"靠得住輕柔棉夜用28cm11片";"2023-04"
6703;"LK10927833";"2023-04-10";"KS28";30;"";0;1;"2";"靠得住輕柔棉夜用28cm11片";"2023-04"
6704;"LK10927833";"2023-04-10";"KS28";30;"";0;1;"2";"靠得住輕柔棉夜用28cm11片";"2023-04"
6705;"LK10927833";"2023-04-10";"KS28";30;"";0;1;"2";"靠得住輕柔棉夜用28cm11片";"2023-04"
6706;"LK10927833";"2023-04-10";"KS28";30;"";0;1;"2";"靠得住輕柔棉夜用28cm11片";"2023-04"
6707;"LK10927833";"2023-04-10";"KS28";30;"";0;1;"2";"靠得住輕柔棉夜用28cm11片";"2023-04"
6708;"LK10927833";"2023-04-10";"KS28";30;"";0;1;"2";"靠得住輕柔棉夜用28cm11片";"2023-04"
6709;"LK10927833";"2023-04-10";"KS28";30;"";0;1;"2";"靠得住輕柔棉夜用28cm11片";"2023-04"
6710;"LK10927833";"2023-04-10";"KS28";30;"";0;1;"2";"靠得住輕柔棉夜用28cm11片";"2023-04"
6711;"LK10927833";"2023-04-10";"KS28";30;"";0;1;"2";"靠得住輕柔棉夜用28cm11片";"2023-04"
6712;"LK10927833";"2023-04-10";"KS28";30;"";0;1;"2";"靠得住輕柔棉夜用28cm11片";"2023-04"
6713;"LK10927833";"2023-04-10";"KS28";30;"";0;1;"2";"靠得住輕柔棉夜用28cm11片";"2023-04"
6714;"LK10927833";"2023-04-10";"KS28";30;"";0;1;"2";"靠得住輕柔棉夜用28cm11片";"2023-04"
6715;"LK10927833";"2023-04-10";"KS28";30;"";0;1;"2";"靠得住輕柔棉夜用28cm11片";"2023-04"
6716;"LK10927833";"2023-04-10";"KS28";30;"";0;1;"2";"靠得住輕柔棉夜用28cm11片";"2023-04"
6717;"LK10927833";"2023-04-10";"KS28";30;"";0;1;"2";"靠得住輕柔棉夜用28cm11片";"2023-04"
6718;"LK10927833";"2023-04-10";"KS28";30;"";0;1;"2";"靠得住輕柔棉夜用28cm11片";"2023-04"
6719;"LK10927833";"2023-04-10";"KS28";30;"";0;1;"2";"靠得住輕柔棉夜用28cm11片";"2023-04"
6720;"LK10927833";"2023-04-10";"KS28";30;"";0;1;"2";"靠得住輕柔棉夜用28cm11片";"2023-04"
6721;"LK10927833";"2023-04-10";"KS28";30;"";0;1;"2";"靠得住輕柔棉夜用28cm11片";"2023-04"
6722;"LK10927833";"2023-04-10";"KS28";35;"";0;1;"2";"靠得住輕柔棉夜用28cm11片";"2023-04"
6735;"LK10927834";"2023-04-10";"KS35";30;"";0;1;"2";"靠得住輕柔棉夜用35cm8片";"2023-04"
6736;"LK10927834";"2023-04-10";"KS35";30;"";0;1;"2";"靠得住輕柔棉夜用35cm8片";"2023-04"
6737;"LK10927834";"2023-04-10";"KS35";30;"";0;1;"2";"靠得住輕柔棉夜用35cm8片";"2023-04"
6738;"LK10927834";"2023-04-10";"KS35";30;"";0;1;"2";"靠得住輕柔棉夜用35cm8片";"2023-04"
6739;"LK10927834";"2023-04-10";"KS35";30;"";0;1;"2";"靠得住輕柔棉夜用35cm8片";"2023-04"
6740;"LK10927834";"2023-04-10";"KS35";30;"";0;1;"2";"靠得住輕柔棉夜用35cm8片";"2023-04"
6741;"LK10927834";"2023-04-10";"KS35";30;"";0;1;"2";"靠得住輕柔棉夜用35cm8片";"2023-04"
6742;"LK10927834";"2023-04-10";"KS35";30;"";0;1;"2";"靠得住輕柔棉夜用35cm8片";"2023-04"
6743;"LK10927834";"2023-04-10";"KS35";30;"";0;1;"2";"靠得住輕柔棉夜用35cm8片";"2023-04"
6744;"LK10927834";"2023-04-10";"KS35";30;"";0;1;"2";"靠得住輕柔棉夜用35cm8片";"2023-04"
6745;"LK10927834";"2023-04-10";"KS35";30;"";0;1;"2";"靠得住輕柔棉夜用35cm8片";"2023-04"
6746;"LK10927834";"2023-04-10";"KS35";30;"";0;1;"2";"靠得住輕柔棉夜用35cm8片";"2023-04"
6747;"LK10927834";"2023-04-10";"KS35";30;"";0;1;"2";"靠得住輕柔棉夜用35cm8片";"2023-04"
6748;"LK10927834";"2023-04-10";"KS35";30;"";0;1;"2";"靠得住輕柔棉夜用35cm8片";"2023-04"
6749;"LK10927834";"2023-04-10";"KS35";30;"";0;1;"2";"靠得住輕柔棉夜用35cm8片";"2023-04"
6750;"LK10927834";"2023-04-10";"KS35";30;"";0;1;"2";"靠得住輕柔棉夜用35cm8片";"2023-04"
6751;"LK10927834";"2023-04-10";"KS35";30;"";0;1;"2";"靠得住輕柔棉夜用35cm8片";"2023-04"
6752;"LK10927834";"2023-04-10";"KS35";30;"";0;1;"2";"靠得住輕柔棉夜用35cm8片";"2023-04"
6753;"LK10927834";"2023-04-10";"KS35";30;"";0;1;"2";"靠得住輕柔棉夜用35cm8片";"2023-04"
6754;"LK10927834";"2023-04-10";"KS35";30;"";0;1;"2";"靠得住輕柔棉夜用35cm8片";"2023-04"
6755;"LK10927834";"2023-04-10";"KS35";35;"";0;1;"2";"靠得住輕柔棉夜用35cm8片";"2023-04"
6780;"LK10927835";"2023-04-10";"KS23";30;"";0;1;"2";"靠得住輕柔棉日用23cm12片";"2023-04"
6781;"LK10927835";"2023-04-10";"KS23";30;"";0;1;"2";"靠得住輕柔棉日用23cm12片";"2023-04"
6782;"LK10927835";"2023-04-10";"KS23";30;"";0;1;"2";"靠得住輕柔棉日用23cm12片";"2023-04"
6783;"LK10927835";"2023-04-10";"KS23";30;"";0;1;"2";"靠得住輕柔棉日用23cm12片";"2023-04"
6784;"LK10927835";"2023-04-10";"KS23";30;"";0;1;"2";"靠得住輕柔棉日用23cm12片";"2023-04"
6785;"LK10927835";"2023-04-10";"KS23";30;"";0;1;"2";"靠得住輕柔棉日用23cm12片";"2023-04"
6786;"LK10927835";"2023-04-10";"KS23";30;"";0;1;"2";"靠得住輕柔棉日用23cm12片";"2023-04"
6787;"LK10927835";"2023-04-10";"KS23";30;"";0;1;"2";"靠得住輕柔棉日用23cm12片";"2023-04"
6788;"LK10927835";"2023-04-10";"KS23";30;"";0;1;"2";"靠得住輕柔棉日用23cm12片";"2023-04"
6789;"LK10927835";"2023-04-10";"KS23";30;"";0;1;"2";"靠得住輕柔棉日用23cm12片";"2023-04"
6790;"LK10927835";"2023-04-10";"KS23";30;"";0;1;"2";"靠得住輕柔棉日用23cm12片";"2023-04"
6791;"LK10927835";"2023-04-10";"KS23";30;"";0;1;"2";"靠得住輕柔棉日用23cm12片";"2023-04"
6792;"LK10927835";"2023-04-10";"KS23";30;"";0;1;"2";"靠得住輕柔棉日用23cm12片";"2023-04"
6793;"LK10927835";"2023-04-10";"KS23";30;"";0;1;"2";"靠得住輕柔棉日用23cm12片";"2023-04"
6794;"LK10927835";"2023-04-10";"KS23";30;"";0;1;"2";"靠得住輕柔棉日用23cm12片";"2023-04"
6795;"LK10927835";"2023-04-10";"KS23";30;"";0;1;"2";"靠得住輕柔棉日用23cm12片";"2023-04"
6796;"LK10927835";"2023-04-10";"KS23";30;"";0;1;"2";"靠得住輕柔棉日用23cm12片";"2023-04"
6797;"LK10927835";"2023-04-10";"KS23";30;"";0;1;"2";"靠得住輕柔棉日用23cm12片";"2023-04"
6798;"LK10927835";"2023-04-10";"KS23";30;"";0;1;"2";"靠得住輕柔棉日用23cm12片";"2023-04"
6799;"LK10927835";"2023-04-10";"KS23";30;"";0;1;"2";"靠得住輕柔棉日用23cm12片";"2023-04"
6800;"LK10927835";"2023-04-10";"KS23";35;"";0;1;"2";"靠得住輕柔棉日用23cm12片";"2023-04"
6808;"LK10927839";"2023-04-10";"SCM35";39;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉夜用35cm7片";"2023-04"
6809;"LK10927839";"2023-04-10";"SCM35";39;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉夜用35cm7片";"2023-04"
6810;"LK10927839";"2023-04-10";"SCM35";39;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉夜用35cm7片";"2023-04"
6811;"LK10927839";"2023-04-10";"SCM35";39;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉夜用35cm7片";"2023-04"
6812;"LK10927839";"2023-04-10";"SCM35";46;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉夜用35cm7片";"2023-04"
6830;"LK10927840";"2023-04-10";"SCM29";39;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉夜用29cm8片";"2023-04"
6831;"LK10927840";"2023-04-10";"SCM29";39;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉夜用29cm8片";"2023-04"
6832;"LK10927840";"2023-04-10";"SCM29";39;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉夜用29cm8片";"2023-04"
6833;"LK10927840";"2023-04-10";"SCM29";39;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉夜用29cm8片";"2023-04"
6834;"LK10927840";"2023-04-10";"SCM29";39;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉夜用29cm8片";"2023-04"
6835;"LK10927840";"2023-04-10";"SCM29";39;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉夜用29cm8片";"2023-04"
6836;"LK10927840";"2023-04-10";"SCM29";46;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉夜用29cm8片";"2023-04"
6840;"LK10927840";"2023-04-10";"SCM23";38;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉日用23cm10片";"2023-04"
6841;"LK10927840";"2023-04-10";"SCM23";38;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉日用23cm10片";"2023-04"
6842;"LK10927840";"2023-04-10";"SCM23";38;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉日用23cm10片";"2023-04"
6843;"LK10927840";"2023-04-10";"SCM23";38;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉日用23cm10片";"2023-04"
6844;"LK10927840";"2023-04-10";"SCM23";38;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉日用23cm10片";"2023-04"
6845;"LK10927840";"2023-04-10";"SCM23";38;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉日用23cm10片";"2023-04"
6846;"LK10927840";"2023-04-10";"SCM23";38;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉日用23cm10片";"2023-04"
6847;"LK10927840";"2023-04-10";"SCM23";38;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉日用23cm10片";"2023-04"
6848;"LK10927840";"2023-04-10";"SCM23";40;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉日用23cm10片";"2023-04"
6861;"LK10927841";"2023-04-10";"SCM23";39;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉日用23cm10片";"2023-04"
6862;"LK10927841";"2023-04-10";"SCM23";39;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉日用23cm10片";"2023-04"
6863;"LK10927841";"2023-04-10";"SCM23";39;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉日用23cm10片";"2023-04"
6864;"LK10927841";"2023-04-10";"SCM23";39;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉日用23cm10片";"2023-04"
6865;"LK10927841";"2023-04-10";"SCM23";39;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉日用23cm10片";"2023-04"
6866;"LK10927841";"2023-04-10";"SCM23";39;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉日用23cm10片";"2023-04"
6867;"LK10927841";"2023-04-10";"SCM23";39;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉日用23cm10片";"2023-04"
6868;"LK10927841";"2023-04-10";"SCM23";39;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉日用23cm10片";"2023-04"
6869;"LK10927841";"2023-04-10";"SCM23";39;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉日用23cm10片";"2023-04"
6870;"LK10927841";"2023-04-10";"SCM23";39;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉日用23cm10片";"2023-04"
6871;"LK10927841";"2023-04-10";"SCM23";39;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉日用23cm10片";"2023-04"
6872;"LK10927841";"2023-04-10";"SCM23";46;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉日用23cm10片";"2023-04"
6873;"LK10927843";"2023-04-10";"SCM23";38;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉日用23cm10片";"2023-04"
6874;"LK10927843";"2023-04-10";"SCM23";38;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉日用23cm10片";"2023-04"
6875;"LK10927843";"2023-04-10";"SCM23";38;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉日用23cm10片";"2023-04"
6876;"LK10927843";"2023-04-10";"SCM23";38;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉日用23cm10片";"2023-04"
6877;"LK10927843";"2023-04-10";"SCM23";38;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉日用23cm10片";"2023-04"
6878;"LK10927843";"2023-04-10";"SCM23";38;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉日用23cm10片";"2023-04"
6879;"LK10927843";"2023-04-10";"SCM23";38;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉日用23cm10片";"2023-04"
6880;"LK10927843";"2023-04-10";"SCM23";38;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉日用23cm10片";"2023-04"
6881;"LK10927843";"2023-04-10";"SCM23";38;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉日用23cm10片";"2023-04"
6882;"LK10927843";"2023-04-10";"SCM23";38;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉日用23cm10片";"2023-04"
6883;"LK10927843";"2023-04-10";"SCM23";38;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉日用23cm10片";"2023-04"
6884;"LK10927843";"2023-04-10";"SCM23";40;"";0;1;"2";"蘇菲清新涼感薄荷清涼衛生棉日用23cm10片";"2023-04"
6927;"LK10929328";"2023-04-11";"HH02";98;"";0;1;"2";"古寶無患子養氣人蔘髮翳洗髮精華露550g";"2023-04"
6928;"LK10929328";"2023-04-11";"HH02";99;"";0;1;"2";"古寶無患子養氣人蔘髮翳洗髮精華露550g";"2023-04"
6932;"LK10929328";"2023-04-11";"HH01";92;"";0;1;"2";"古寶無患子九蒸九曝髮翳淨髮精華露550g";"2023-04"
6933;"LK10929328";"2023-04-11";"HH01";92;"";0;1;"2";"古寶無患子九蒸九曝髮翳淨髮精華露550g";"2023-04"
6934;"LK10929328";"2023-04-11";"HH01";92;"";0;1;"2";"古寶無患子九蒸九曝髮翳淨髮精華露550g";"2023-04"
6935;"LK10929328";"2023-04-11";"HH01";93;"";0;1;"2";"古寶無患子九蒸九曝髮翳淨髮精華露550g";"2023-04"
6950;"LK10929901";"2023-04-11";"SCC23";38;"";0;1;"2";"蘇菲清新涼感小黃瓜溫和微涼衛生棉日用極薄23cm10片";"2023-04"
6951;"LK10929901";"2023-04-11";"SCC23";38;"";0;1;"2";"蘇菲清新涼感小黃瓜溫和微涼衛生棉日用極薄23cm10片";"2023-04"
6952;"LK10929901";"2023-04-11";"SCC23";38;"";0;1;"2";"蘇菲清新涼感小黃瓜溫和微涼衛生棉日用極薄23cm10片";"2023-04"
6953;"LK10929901";"2023-04-11";"SCC23";38;"";0;1;"2";"蘇菲清新涼感小黃瓜溫和微涼衛生棉日用極薄23cm10片";"2023-04"
6954;"LK10929901";"2023-04-11";"SCC23";38;"";0;1;"2";"蘇菲清新涼感小黃瓜溫和微涼衛生棉日用極薄23cm10片";"2023-04"
6955;"LK10929901";"2023-04-11";"SCC23";38;"";0;1;"2";"蘇菲清新涼感小黃瓜溫和微涼衛生棉日用極薄23cm10片";"2023-04"
6956;"LK10929901";"2023-04-11";"SCC23";38;"";0;1;"2";"蘇菲清新涼感小黃瓜溫和微涼衛生棉日用極薄23cm10片";"2023-04"
6957;"LK10929901";"2023-04-11";"SCC23";38;"";0;1;"2";"蘇菲清新涼感小黃瓜溫和微涼衛生棉日用極薄23cm10片";"2023-04"
6958;"LK10929901";"2023-04-11";"SCC23";38;"";0;1;"2";"蘇菲清新涼感小黃瓜溫和微涼衛生棉日用極薄23cm10片";"2023-04"
6959;"LK10929901";"2023-04-11";"SCC23";40;"";0;1;"2";"蘇菲清新涼感小黃瓜溫和微涼衛生棉日用極薄23cm10片";"2023-04"
6960;"LK10929902";"2023-04-11";"SCC23";38;"";0;1;"2";"蘇菲清新涼感小黃瓜溫和微涼衛生棉日用極薄23cm10片";"2023-04"
6961;"LK10929902";"2023-04-11";"SCC23";38;"";0;1;"2";"蘇菲清新涼感小黃瓜溫和微涼衛生棉日用極薄23cm10片";"2023-04"
6962;"LK10929902";"2023-04-11";"SCC23";38;"";0;1;"2";"蘇菲清新涼感小黃瓜溫和微涼衛生棉日用極薄23cm10片";"2023-04"
6963;"LK10929902";"2023-04-11";"SCC23";38;"";0;1;"2";"蘇菲清新涼感小黃瓜溫和微涼衛生棉日用極薄23cm10片";"2023-04"
6964;"LK10929902";"2023-04-11";"SCC23";38;"";0;1;"2";"蘇菲清新涼感小黃瓜溫和微涼衛生棉日用極薄23cm10片";"2023-04"
6965;"LK10929902";"2023-04-11";"SCC23";38;"";0;1;"2";"蘇菲清新涼感小黃瓜溫和微涼衛生棉日用極薄23cm10片";"2023-04"
6966;"LK10929902";"2023-04-11";"SCC23";38;"";0;1;"2";"蘇菲清新涼感小黃瓜溫和微涼衛生棉日用極薄23cm10片";"2023-04"
6967;"LK10929902";"2023-04-11";"SCC23";38;"";0;1;"2";"蘇菲清新涼感小黃瓜溫和微涼衛生棉日用極薄23cm10片";"2023-04"
6968;"LK10929902";"2023-04-11";"SCC23";38;"";0;1;"2";"蘇菲清新涼感小黃瓜溫和微涼衛生棉日用極薄23cm10片";"2023-04"
6969;"LK10929902";"2023-04-11";"SCC23";38;"";0;1;"2";"蘇菲清新涼感小黃瓜溫和微涼衛生棉日用極薄23cm10片";"2023-04"
6970;"LK10929902";"2023-04-11";"SCC23";38;"";0;1;"2";"蘇菲清新涼感小黃瓜溫和微涼衛生棉日用極薄23cm10片";"2023-04"
6971;"LK10929902";"2023-04-11";"SCC23";40;"";0;1;"2";"蘇菲清新涼感小黃瓜溫和微涼衛生棉日用極薄23cm10片";"2023-04"
6984;"LK10929904";"2023-04-11";"SCC23";38;"";0;1;"2";"蘇菲清新涼感小黃瓜溫和微涼衛生棉日用極薄23cm10片";"2023-04"
6985;"LK10929904";"2023-04-11";"SCC23";38;"";0;1;"2";"蘇菲清新涼感小黃瓜溫和微涼衛生棉日用極薄23cm10片";"2023-04"
6986;"LK10929904";"2023-04-11";"SCC23";38;"";0;1;"2";"蘇菲清新涼感小黃瓜溫和微涼衛生棉日用極薄23cm10片";"2023-04"
6987;"LK10929904";"2023-04-11";"SCC23";38;"";0;1;"2";"蘇菲清新涼感小黃瓜溫和微涼衛生棉日用極薄23cm10片";"2023-04"
6988;"LK10929904";"2023-04-11";"SCC23";38;"";0;1;"2";"蘇菲清新涼感小黃瓜溫和微涼衛生棉日用極薄23cm10片";"2023-04"
6989;"LK10929904";"2023-04-11";"SCC23";38;"";0;1;"2";"蘇菲清新涼感小黃瓜溫和微涼衛生棉日用極薄23cm10片";"2023-04"
6990;"LK10929904";"2023-04-11";"SCC23";38;"";0;1;"2";"蘇菲清新涼感小黃瓜溫和微涼衛生棉日用極薄23cm10片";"2023-04"
6991;"LK10929904";"2023-04-11";"SCC23";38;"";0;1;"2";"蘇菲清新涼感小黃瓜溫和微涼衛生棉日用極薄23cm10片";"2023-04"
6992;"LK10929904";"2023-04-11";"SCC23";38;"";0;1;"2";"蘇菲清新涼感小黃瓜溫和微涼衛生棉日用極薄23cm10片";"2023-04"
